longitude_metair,latitude_metair
60.5665770,56.7919660
60.5670804,56.7853247
60.5617199,56.7876999
60.5617495,56.7909913
60.5690656,56.7873218
60.5634984,56.7842478
60.5627146,56.7844056
60.5617115,56.7870351
60.5606237,56.7851201
60.5608480,56.7919448
60.5659735,56.7860321
60.5546789,56.7831251
60.5551766,56.7824742
60.5433238,56.7827074
60.5433239,56.7820633
60.5497103,56.7819896
60.5447238,56.7804908
60.5517285,56.7831596
60.5535792,56.7802720
60.5506629,56.7867543
60.5458504,56.7816658
60.5566045,56.7851026
60.5555914,56.7843709
60.5521597,56.7842889
60.5502688,56.7855141
60.5466842,56.7845914
60.5503786,56.7805906
60.5550547,56.7791396
60.5548620,56.7814166
60.5467167,56.7793027
60.5526038,56.7845031
60.5766561,56.7923989
60.5844522,56.7914298
60.5816742,56.7932881
60.5832100,56.7902792
60.5853344,56.7893382
60.5913106,56.7901061
60.5789565,56.7916480
60.5814911,56.7888389
60.5841319,56.7920106
60.5868201,56.7915314
60.5786381,56.7927416
60.5851153,56.7887341
60.5847362,56.7903098
60.5898575,56.7952196
60.5850461,56.7912996
60.5914782,56.7921789
60.5907105,56.7947449
60.5832266,56.7967060
60.5820139,56.7964461
60.5825561,56.7885634
60.5918792,56.7882956
60.5933648,56.7825633
60.6002546,56.7850958
60.5935425,56.7890397
60.5919966,56.7831437
60.6050947,56.7850710
60.5974543,56.7859013
60.5990656,56.7890469
60.5994049,56.7855229
60.5956612,56.7855474
60.6015912,56.7877132
60.5987272,56.7839086
60.5938703,56.7870879
60.5992515,56.7899834
60.6031733,56.7879733
60.6048162,56.7846421
60.5989203,56.7840324
60.5995843,56.7837499
60.5901852,56.7858037
60.5999864,56.7880863
60.5847597,56.7784315
60.5886285,56.7785110
60.5820160,56.7761981
60.5830526,56.7833814
60.5856360,56.7776263
60.5862314,56.7799618
60.5797536,56.7834714
60.5865443,56.7812746
60.5865006,56.7794535
60.5767892,56.7777167
60.5787057,56.7764183
60.5857946,56.7806787
60.5826275,56.7790891
60.5799591,56.7801863
60.5756398,56.7831247
60.5758079,56.7795913
60.5753437,56.7787195
60.5851391,56.7781960
60.5875662,56.7812465
60.5791361,56.7800196
60.5613740,56.7769328
60.5573207,56.7771633
60.5712679,56.7748327
60.5631616,56.7739069
60.5588749,56.7773830
60.5672299,56.7818218
60.5606335,56.7804809
60.5696074,56.7740338
60.5617756,56.7743871
60.5689092,56.7799719
60.5658491,56.7780579
60.5616983,56.7801609
60.5678933,56.7817214
60.5709310,56.7788590
60.5641316,56.7785219
60.5677808,56.7741814
60.5586711,56.7788269
60.5715191,56.7789214
60.5692303,56.7810971
60.5581191,56.7789180
60.6211112,56.7763384
60.6125107,56.7792605
60.6154665,56.7797952
60.6201726,56.7762214
60.6212731,56.7759944
60.6215753,56.7814711
60.6098455,56.7799880
60.6225425,56.7769426
60.6210775,56.7788056
60.6184925,56.7744816
60.6171090,56.7793250
60.6168322,56.7804245
60.6236564,56.7786103
60.6177118,56.7748085
60.6097118,56.7756102
60.6227562,56.7804563
60.6160157,56.7801291
60.6140107,56.7830664
60.6172545,56.7785915
60.6145713,56.7808187
60.6271285,56.7931989
60.6324898,56.7916626
60.6256058,56.7922110
60.6311667,56.7898019
60.6307500,56.7865642
60.6330998,56.7923581
60.6244035,56.7900491
60.6265613,56.7926153
60.6307309,56.7939043
60.6266398,56.7885889
60.6287736,56.7921011
60.6332558,56.7926156
60.6305912,56.7912604
60.6278731,56.7863717
60.6319763,56.7935504
60.6327868,56.7861986
60.6303488,56.7943790
60.6346062,56.7902459
60.6258221,56.7892190
60.6278350,56.7888109
60.5952107,56.7784995
60.6023309,56.7772341
60.6062701,56.7819274
60.6031902,56.7826004
60.6008606,56.7775415
60.6043313,56.7815670
60.6066186,56.7804080
60.5984283,56.7828472
60.6030127,56.7829892
60.5978541,56.7790293
60.6065044,56.7830324
60.6023523,56.7825357
60.5962024,56.7832026
60.6018654,56.7807082
60.5960422,56.7806222
60.6037079,56.7791438
60.5929400,56.7812495
60.5944983,56.7824087
60.5956822,56.7776149
60.6059637,56.7793625
60.5203905,56.7833713
60.5099200,56.7882241
60.5145416,56.7894809
60.5201633,56.7851048
60.5090224,56.7874288
60.5150839,56.7839379
60.5099785,56.7844845
60.5141782,56.7893047
60.5209768,56.7873513
60.5162228,56.7882077
60.5152811,56.7871136
60.5194140,56.7888968
60.5082558,56.7857035
60.5145308,56.7885293
60.5201441,56.7853247
60.5156892,56.7852653
60.5184090,56.7819223
60.5082426,56.7842668
60.5121058,56.7812271
60.5133375,56.7854479
60.5337164,56.8020025
60.5357939,56.8015600
60.5331134,56.8091637
60.5372237,56.8049760
60.5332684,56.8070541
60.5299083,56.8056920
60.5328622,56.8078931
60.5286960,56.8040631
60.5408816,56.8057125
60.5324788,56.8079055
60.5392760,56.8048331
60.5355601,56.8089586
60.5383148,56.8041600
60.5306088,56.8068970
60.5371043,56.8081078
60.5411357,56.8044480
60.5355349,56.8012113
60.5317285,56.8079433
60.5385584,56.8033967
60.5381151,56.8044372
60.6399119,56.7962839
60.6366603,56.8001981
60.6357462,56.7977966
60.6412023,56.7998894
60.6466298,56.7990969
60.6431122,56.7958128
60.6435548,56.7996253
60.6453850,56.7959276
60.6380376,56.7987629
60.6376298,56.7963878
60.6472514,56.7952505
60.6406147,56.7970981
60.6428776,56.7993638
60.6481115,56.7992006
60.6473339,56.8003267
60.6429950,56.7946642
60.6502924,56.8003176
60.6418347,56.8014916
60.6379860,56.7989309
60.6453303,56.7996967
60.6360777,56.8232315
60.6454419,56.8236743
60.6365032,56.8244733
60.6380879,56.8233851
60.6359820,56.8245526
60.6367628,56.8221777
60.6454937,56.8232887
60.6390108,56.8181956
60.6463051,56.8195417
60.6438805,56.8246893
60.6445636,56.8215432
60.6466125,56.8241009
60.6426903,56.8257279
60.6470652,56.8197583
60.6485813,56.8196660
60.6447685,56.8205934
60.6464304,56.8185103
60.6465921,56.8236923
60.6362472,56.8207253
60.6365030,56.8180511
60.6697022,56.8219636
60.6619922,56.8229055
60.6672391,56.8244490
60.6581251,56.8210723
60.6607885,56.8235160
60.6621092,56.8225757
60.6606266,56.8255284
60.6611083,56.8269200
60.6687991,56.8199689
60.6628644,56.8202416
60.6649434,56.8222551
60.6623323,56.8229946
60.6702140,56.8227710
60.6705603,56.8226815
60.6608411,56.8197388
60.6612911,56.8202868
60.6713521,56.8214346
60.6609473,56.8228804
60.6578096,56.8234000
60.6636364,56.8200037
60.6631205,56.8380388
60.6628222,56.8336293
60.6657668,56.8399810
60.6629578,56.8382707
60.6617401,56.8370302
60.6602893,56.8377350
60.6644150,56.8396789
60.6594522,56.8357328
60.6649693,56.8322988
60.6724389,56.8357921
60.6650921,56.8376749
60.6590119,56.8355577
60.6621976,56.8351507
60.6613155,56.8366922
60.6586658,56.8344714
60.6597209,56.8362183
60.6719001,56.8389861
60.6674021,56.8400788
60.6649250,56.8349139
60.6603894,56.8356898
60.6517905,56.8137904
60.6475064,56.8152153
60.6494762,56.8111157
60.6497215,56.8183487
60.6540882,56.8125965
60.6517424,56.8140775
60.6557894,56.8146151
60.6539579,56.8151678
60.6520549,56.8120155
60.6579775,56.8137193
60.6483020,56.8160433
60.6495131,56.8148504
60.6445104,56.8166454
60.6533162,56.8157331
60.6514009,56.8182039
60.6516067,56.8107411
60.6537958,56.8146828
60.6512469,56.8169188
60.6521706,56.8118521
60.6446154,56.8120890
60.5006160,56.7939772
60.5035679,56.7919080
60.5026750,56.7944869
60.5036895,56.7911396
60.4965225,56.7907146
60.4997580,56.7940513
60.4975980,56.7947127
60.4954169,56.7971139
60.4958462,56.7897284
60.4943074,56.7944843
60.4944150,56.7950322
60.4962937,56.7947800
60.5000564,56.7916187
60.4909364,56.7920343
60.4982279,56.7952849
60.5039592,56.7956120
60.4935822,56.7924354
60.4946279,56.7897103
60.5018545,56.7918948
60.4936888,56.7925918
60.5044361,56.8302927
60.5061750,56.8280738
60.5000717,56.8247467
60.4995404,56.8287188
60.5056645,56.8297481
60.5040846,56.8292343
60.5013428,56.8260210
60.5001954,56.8286767
60.5048510,56.8227632
60.5067367,56.8224732
60.5087847,56.8253032
60.4985976,56.8274679
60.5129680,56.8275107
60.5081668,56.8240071
60.5132850,56.8264901
60.5028433,56.8278657
60.5118353,56.8280964
60.5066487,56.8299264
60.5070098,56.8293879
60.5068350,56.8233448
60.4875856,56.8065440
60.4937140,56.8047990
60.4928026,56.8044717
60.4869452,56.8046419
60.4896668,56.8052996
60.4854328,56.8028448
60.4868576,56.8014488
60.4837640,56.8067081
60.4805091,56.8084245
60.4791672,56.8060683
60.4858081,56.8101383
60.4913369,56.8077552
60.4908645,56.8054016
60.4879914,56.8054980
60.4889746,56.8040908
60.4859844,56.8062019
60.4800901,56.8075707
60.4896483,56.8029332
60.4816924,56.8068509
60.4861986,56.8078489
60.5257951,56.8158781
60.5166808,56.8176229
60.5145854,56.8187656
60.5239418,56.8165395
60.5250533,56.8179936
60.5232404,56.8179849
60.5208967,56.8228615
60.5223133,56.8227075
60.5173321,56.8231893
60.5224643,56.8233182
60.5222194,56.8218151
60.5165793,56.8184814
60.5195716,56.8235609
60.5172655,56.8178904
60.5284996,56.8194847
60.5171765,56.8181939
60.5240174,56.8201395
60.5182870,56.8166756
60.5168970,56.8195844
60.5179000,56.8224374
60.6780548,56.8687123
60.6736754,56.8659032
60.6673506,56.8672785
60.6640400,56.8672289
60.6770641,56.8674250
60.6674573,56.8683825
60.6643207,56.8676817
60.6631821,56.8686446
60.6687103,56.8693188
60.6702055,56.8723784
60.6714885,56.8656938
60.6726545,56.8736184
60.6757279,56.8684392
60.6724582,56.8682802
60.6775830,56.8678447
60.6738676,56.8669395
60.6760692,56.8666276
60.6723184,56.8678020
60.6709020,56.8665194
60.6754854,56.8689536
60.6645943,56.8638283
60.6738919,56.8587207
60.6629590,56.8632680
60.6634952,56.8626777
60.6620388,56.8580526
60.6635150,56.8596356
60.6641072,56.8582937
60.6694958,56.8618106
60.6674840,56.8646315
60.6619402,56.8626743
60.6749114,56.8602844
60.6592283,56.8595433
60.6640422,56.8633720
60.6701454,56.8577825
60.6698377,56.8622553
60.6622754,56.8586966
60.6683343,56.8646229
60.6653718,56.8597625
60.6648029,56.8611134
60.6660982,56.8604792
60.6579934,56.8773442
60.6580986,56.8829554
60.6610709,56.8765168
60.6592486,56.8785385
60.6625171,56.8833857
60.6630582,56.8782013
60.6654312,56.8774688
60.6613529,56.8834892
60.6633288,56.8789955
60.6583492,56.8810748
60.6636788,56.8779095
60.6597018,56.8766126
60.6648333,56.8780573
60.6605416,56.8756341
60.6562594,56.8773923
60.6620321,56.8822744
60.6668592,56.8769375
60.6672547,56.8785490
60.6601679,56.8773009
60.6585201,56.8760620
60.6587368,56.8924627
60.6480001,56.8894104
60.6482374,56.8896676
60.6485846,56.8880115
60.6527491,56.8941182
60.6531625,56.8920508
60.6524858,56.8934796
60.6498534,56.8900102
60.6459934,56.8905613
60.6448220,56.8901046
60.6475419,56.8928323
60.6584144,56.8893495
60.6500654,56.8869669
60.6515761,56.8884065
60.6480203,56.8928438
60.6568378,56.8923112
60.6459292,56.8899061
60.6478071,56.8920703
60.6535162,56.8940720
60.6465816,56.8927865
60.6706905,56.8867000
60.6760150,56.8836009
60.6703902,56.8812990
60.6799813,56.8854383
60.6805329,56.8862411
60.6757821,56.8805305
60.6740878,56.8840622
60.6722691,56.8817434
60.6820172,56.8848168
60.6791069,56.8860083
60.6737391,56.8871815
60.6836051,56.8828898
60.6809512,56.8864442
60.6830793,56.8837852
60.6747080,56.8847750
60.6687492,56.8827185
60.6792748,56.8816586
60.6689398,56.8848440
60.6753563,56.8823144
60.6681124,56.8850915
60.6830286,56.8769817
60.6774400,56.8776264
60.6828402,56.8747444
60.6789111,56.8778443
60.6830530,56.8811380
60.6825413,56.8790400
60.6823924,56.8765178
60.6864731,56.8743872
60.6806645,56.8748555
60.6782899,56.8795342
60.6867340,56.8799137
60.6802456,56.8805510
60.6796931,56.8753992
60.6777019,56.8781970
60.6854062,56.8756058
60.6911919,56.8776760
60.6784876,56.8770373
60.6805012,56.8768529
60.6806453,56.8745507
60.6884854,56.8770274
60.7300510,56.8886386
60.7323129,56.8879080
60.7339523,56.8875880
60.7195995,56.8874894
60.7290086,56.8842854
60.7302155,56.8908294
60.7196509,56.8898577
60.7248998,56.8889489
60.7200314,56.8896314
60.7233946,56.8908537
60.7201084,56.8891762
60.7300158,56.8905356
60.7249307,56.8841497
60.7184499,56.8873809
60.7258844,56.8888154
60.7261744,56.8905308
60.7262461,56.8888709
60.7203263,56.8855183
60.7322977,56.8902470
60.7310297,56.8850423
60.7150979,56.8837556
60.7126001,56.8822873
60.7137349,56.8794150
60.7260055,56.8785050
60.7144870,56.8817232
60.7260191,56.8788956
60.7140781,56.8835501
60.7249743,56.8834950
60.7180999,56.8777363
60.7237404,56.8806637
60.7229968,56.8769133
60.7170715,56.8773484
60.7203481,56.8777564
60.7262480,56.8777670
60.7232768,56.8769588
60.7189433,56.8806808
60.7235504,56.8823089
60.7145237,56.8835427
60.7206886,56.8793435
60.7177809,56.8788438
60.7446368,56.8993924
60.7414857,56.8960592
60.7530868,56.8942033
60.7490212,56.8959300
60.7392208,56.8942093
60.7521769,56.8939050
60.7464859,56.8955473
60.7430047,56.8965127
60.7516101,56.8971512
60.7417211,56.8924581
60.7394069,56.8955632
60.7512148,56.8930314
60.7526168,56.8954133
60.7432399,56.8985266
60.7438214,56.8973640
60.7468103,56.8925853
60.7447140,56.8920989
60.7480861,56.8967977
60.7388615,56.8940839
60.7443919,56.8992745
60.7726760,56.9017978
60.7862515,56.9028303
60.7764312,56.9007064
60.7765886,56.9060941
60.7718227,56.9034817
60.7824396,56.9070323
60.7842160,56.9053515
60.7864367,56.9051413
60.7832971,56.9027027
60.7788750,56.9035141
60.7720559,56.9036733
60.7810267,56.9048197
60.7790776,56.9006859
60.7791478,56.9068779
60.7781103,56.9061503
60.7846428,56.9050343
60.7824969,56.9051199
60.7819248,56.9077335
60.7836563,56.9014660
60.7748601,56.9041845
60.8144444,56.9067154
60.8067430,56.9084893
60.8051134,56.9034532
60.8147626,56.9084112
60.8115234,56.9063618
60.8124613,56.9031819
60.8074833,56.9050823
60.8045258,56.9023378
60.8029931,56.9045751
60.8126000,56.9036017
60.8078899,56.9082658
60.8155202,56.9047105
60.8125828,56.9091471
60.8031941,56.9063792
60.8143584,56.9029284
60.8079680,56.9014875
60.8122622,56.9087701
60.8094101,56.9062292
60.8169977,56.9054238
60.8080224,56.9093972
60.7992253,56.8986279
60.8026546,56.9001272
60.8016153,56.8959257
60.8082443,56.8966240
60.8062812,56.8966081
60.8102968,56.9007916
60.8058841,56.9004934
60.8024247,56.8956115
60.8021475,56.9002452
60.8088156,56.8971134
60.8132407,56.8955992
60.8128396,56.8975135
60.8010028,56.8948597
60.8054275,56.8944600
60.8081376,56.8929933
60.8067965,56.8968139
60.8143976,56.8967510
60.8092167,56.8999099
60.8015978,56.8988015
60.8049618,56.8957500
60.7950877,56.8910536
60.8037999,56.8901772
60.8046578,56.8940409
60.7961340,56.8936552
60.7925029,56.8914254
60.8022911,56.8931848
60.7956621,56.8899320
60.8059966,56.8903699
60.8024306,56.8935037
60.7954792,56.8935365
60.7980174,56.8891453
60.7989314,56.8940837
60.7959150,56.8955545
60.7955429,56.8928475
60.8017754,56.8945535
60.7944869,56.8939919
60.7954335,56.8926480
60.8071705,56.8904106
60.7940049,56.8943134
60.8058753,56.8901341
60.7888772,56.9222636
60.7826770,56.9257424
60.7808266,56.9182936
60.7930260,56.9233431
60.7932369,56.9229314
60.7877456,56.9225481
60.7808881,56.9203101
60.7922291,56.9233791
60.7906544,56.9223840
60.7877587,56.9233298
60.7912348,56.9193878
60.7847534,56.9254901
60.7888266,56.9250340
60.7849864,56.9186382
60.7816121,56.9218024
60.7836934,56.9211487
60.7797057,56.9228184
60.7860001,56.9243698
60.7857467,56.9245017
60.7825799,56.9183108
60.7997309,56.9185368
60.7881597,56.9164328
60.7899646,56.9166665
60.7941589,56.9141652
60.7987244,56.9158347
60.7961534,56.9192591
60.7868151,56.9171665
60.8007233,56.9156115
60.8002924,56.9142652
60.7955631,56.9180471
60.7912287,56.9127519
60.7922867,56.9122423
60.7872541,56.9152712
60.7943002,56.9154600
60.8001042,56.9189427
60.7951058,56.9155078
60.7967795,56.9128842
60.7901531,56.9185817
60.7909244,56.9119151
60.7944278,56.9164096
60.8213304,56.9240935
60.8157967,56.9196191
60.8114304,56.9208420
60.8138297,56.9197359
60.8145740,56.9218179
60.8135444,56.9219946
60.8108825,56.9204813
60.8212768,56.9186728
60.8203528,56.9206878
60.8110569,56.9192167
60.8080457,56.9205808
60.8092258,56.9190478
60.8128933,56.9239823
60.8224632,56.9229855
60.8204814,56.9232419
60.8202632,56.9227076
60.8206140,56.9187692
60.8099851,56.9214147
60.8085468,56.9208934
60.8219933,56.9208912
60.8315521,56.8929699
60.8228909,56.8981574
60.8294712,56.8924381
60.8349332,56.8933870
60.8272232,56.8949143
60.8277060,56.8951854
60.8325263,56.8967345
60.8314024,56.8924047
60.8351306,56.8952801
60.8297621,56.8984819
60.8240254,56.8978856
60.8334956,56.8925183
60.8359826,56.8972588
60.8275100,56.8930608
60.8315312,56.8966863
60.8332815,56.8948594
60.8256264,56.8974760
60.8249935,56.8987850
60.8230563,56.8953495
60.8319380,56.8957230
60.5984764,56.7568782
60.5954051,56.7603818
60.5979019,56.7596905
60.5987672,56.7596249
60.5905339,56.7595387
60.5944303,56.7537842
60.5905764,56.7548588
60.5990647,56.7541677
60.6019219,56.7576533
60.5937690,56.7583813
60.5940991,56.7583684
60.5951391,56.7548018
60.5956548,56.7543874
60.6008203,56.7590617
60.6017213,56.7609933
60.5935835,56.7578825
60.5991686,56.7591816
60.6012982,56.7575303
60.5890805,56.7569283
60.6026808,56.7592791
60.6107013,56.7744785
60.6018258,56.7742413
60.6087777,56.7691103
60.6080140,56.7748501
60.6068415,56.7743854
60.6077125,56.7696514
60.6045949,56.7682061
60.6112437,56.7731642
60.6033836,56.7709488
60.6082781,56.7704274
60.6067780,56.7683605
60.6122354,56.7739367
60.6061297,56.7712650
60.6043337,56.7743789
60.6125299,56.7702750
60.6099696,56.7685505
60.6045862,56.7730651
60.6111732,56.7703120
60.6013399,56.7719423
60.6039737,56.7721177
60.5920664,56.7657261
60.5889174,56.7699963
60.5851410,56.7699480
60.5910177,56.7666360
60.5850974,56.7679325
60.5794393,56.7701121
60.5903707,56.7688386
60.5914353,56.7670556
60.5839156,56.7712705
60.5930199,56.7686829
60.5832795,56.7648822
60.5860115,56.7667350
60.5888373,56.7714116
60.5796564,56.7658087
60.5900202,56.7713405
60.5895505,56.7655581
60.5847781,56.7637654
60.5809941,56.7649932
60.5837103,56.7671073
60.5862838,56.7694214
60.5521536,56.7677941
60.5627374,56.7664655
60.5530635,56.7693163
60.5537991,56.7644650
60.5611478,56.7666808
60.5568094,56.7666987
60.5632374,56.7655431
60.5526418,56.7620934
60.5582350,56.7635781
60.5594330,56.7647769
60.5622580,56.7676584
60.5613634,56.7629019
60.5651149,56.7662297
60.5547522,56.7678776
60.5606650,56.7675806
60.5496174,56.7669962
60.5619845,56.7638935
60.5595274,56.7636609
60.5566257,56.7691155
60.5554599,56.7660338
60.5251295,56.7753545
60.5258323,56.7756353
60.5250770,56.7803438
60.5282297,56.7797977
60.5238220,56.7800442
60.5282290,56.7756812
60.5275723,56.7758610
60.5210533,56.7740024
60.5190332,56.7758391
60.5196307,56.7788644
60.5280548,56.7801121
60.5261597,56.7744857
60.5290958,56.7784433
60.5267613,56.7779698
60.5255872,56.7799046
60.5278226,56.7787569
60.5166323,56.7805442
60.5155111,56.7777787
60.5266903,56.7774101
60.5231774,56.7780640
60.7063087,56.7507021
60.7054261,56.7509714
60.7081017,56.7487557
60.7039607,56.7496180
60.6996767,56.7522062
60.7063713,56.7529400
60.6970461,56.7514729
60.6997024,56.7502955
60.6974456,56.7496207
60.7039343,56.7477643
60.7027259,56.7550795
60.7054244,56.7556705
60.7004737,56.7488515
60.7084321,56.7554338
60.7015917,56.7539771
60.7003466,56.7482439
60.7038356,56.7554843
60.7011619,56.7528599
60.7068870,56.7519139
60.7101149,56.7517754
60.6983675,56.7402567
60.7054058,56.7425117
60.7023716,56.7469488
60.6933051,56.7458358
60.7041323,56.7474818
60.7068912,56.7443099
60.6969501,56.7420168
60.7037172,56.7445300
60.6979991,56.7473660
60.6993340,56.7446408
60.6974943,56.7478156
60.7072809,56.7430700
60.6992702,56.7422160
60.7058128,56.7406774
60.6938530,56.7442563
60.7056707,56.7459829
60.6991534,56.7458965
60.7014490,56.7459807
60.6951617,56.7457709
60.7028543,56.7476292
60.6826933,56.7464435
60.6814626,56.7466176
60.6700937,56.7471664
60.6816232,56.7463674
60.6805864,56.7436878
60.6785704,56.7491552
60.6766399,56.7494260
60.6753738,56.7476921
60.6736993,56.7494522
60.6763200,56.7494821
60.6676592,56.7458507
60.6740547,56.7468422
60.6805091,56.7493584
60.6822895,56.7474783
60.6778276,56.7458547
60.6786010,56.7464134
60.6813274,56.7440216
60.6767951,56.7497833
60.6785230,56.7439443
60.6709361,56.7426145
60.7417662,56.7629821
60.7462800,56.7562461
60.7494109,56.7597903
60.7503290,56.7599794
60.7440916,56.7612344
60.7419735,56.7613342
60.7460118,56.7564081
60.7421153,56.7618913
60.7439567,56.7636102
60.7431802,56.7619136
60.7427044,56.7571452
60.7382006,56.7630068
60.7379837,56.7628953
60.7439424,56.7567065
60.7456333,56.7597873
60.7458773,56.7576792
60.7400639,56.7576258
60.7369657,56.7608289
60.7412907,56.7631146
60.7490181,56.7614643
60.7184415,56.7598710
60.7217214,56.7609733
60.7228779,56.7618102
60.7181102,56.7627018
60.7245359,56.7609464
60.7150568,56.7668584
60.7259136,56.7652980
60.7212863,56.7605100
60.7121481,56.7607269
60.7193986,56.7674563
60.7161173,56.7638110
60.7167891,56.7621877
60.7128713,56.7608790
60.7215628,56.7659896
60.7163759,56.7671317
60.7230041,56.7596368
60.7126022,56.7638431
60.7214568,56.7666330
60.7178137,56.7655734
60.7244573,56.7648711
60.7307883,56.8073303
60.7380256,56.8020914
60.7361368,56.8051149
60.7321904,56.8068419
60.7317233,56.8055258
60.7302428,56.8007007
60.7347793,56.8033174
60.7260911,56.8029987
60.7302115,56.8001303
60.7335158,56.8005525
60.7332778,56.8037466
60.7239692,56.8033939
60.7380326,56.8025516
60.7299459,56.8063552
60.7388889,56.8017741
60.7382857,56.8014235
60.7341423,56.8071922
60.7256395,56.8063286
60.7349277,56.8075143
60.7351401,56.8044232
60.7344223,56.7995291
60.7359143,56.7927426
60.7301662,56.7988698
60.7339158,56.7946239
60.7386429,56.7969847
60.7318590,56.7986916
60.7374320,56.7989067
60.7376843,56.7997765
60.7327794,56.7939416
60.7354251,56.7928946
60.7430818,56.7969169
60.7376901,56.7970296
60.7294590,56.7988779
60.7365438,56.8004334
60.7353918,56.7992323
60.7337234,56.7967200
60.7393969,56.7941636
60.7391383,56.7992009
60.7295815,56.7979819
60.7326732,56.7986821
60.7432752,56.7809018
60.7416743,56.7838726
60.7413953,56.7823961
60.7398250,56.7816329
60.7469735,56.7795450
60.7361462,56.7809511
60.7445502,56.7843771
60.7382047,56.7830375
60.7468103,56.7817766
60.7389972,56.7843820
60.7485356,56.7799582
60.7469278,56.7840542
60.7416788,56.7825538
60.7456082,56.7779493
60.7492314,56.7831142
60.7425543,56.7791837
60.7479355,56.7813566
60.7395516,56.7821171
60.7501645,56.7797835
60.7428018,56.7800656
60.7641866,56.7894403
60.7728424,56.7893558
60.7628469,56.7891210
60.7642705,56.7937767
60.7733548,56.7915174
60.7665445,56.7936329
60.7709187,56.7863101
60.7699266,56.7885015
60.7712552,56.7922150
60.7640406,56.7869650
60.7738187,56.7925138
60.7719737,56.7933445
60.7624512,56.7923988
60.7649318,56.7867953
60.7716579,56.7894273
60.7714797,56.7945619
60.7635302,56.7920909
60.7714199,56.7876668
60.7751588,56.7889926
60.7697873,56.7915820
60.7837866,56.7828545
60.7796946,56.7786203
60.7841612,56.7808509
60.7826093,56.7795038
60.7785344,56.7804879
60.7752303,56.7838090
60.7802557,56.7769525
60.7829778,56.7838557
60.7800147,56.7791454
60.7830655,56.7784170
60.7725918,56.7805036
60.7816929,56.7809901
60.7783897,56.7773358
60.7796811,56.7820346
60.7778579,56.7812119
60.7823166,56.7774381
60.7728410,56.7817994
60.7748860,56.7843592
60.7827211,56.7779230
60.7741834,56.7787969
60.7680678,56.7697958
60.7725159,56.7688404
60.7750410,56.7699609
60.7690777,56.7680931
60.7737997,56.7704476
60.7609998,56.7740553
60.7638825,56.7750161
60.7611907,56.7725376
60.7722516,56.7700720
60.7629912,56.7731094
60.7683874,56.7705054
60.7614553,56.7718454
60.7714735,56.7750441
60.7736640,56.7726145
60.7687628,56.7768297
60.7646562,56.7693005
60.7740584,56.7702178
60.7633673,56.7704280
60.7661546,56.7762196
60.7759876,56.7712106
60.7472820,56.7944464
60.7426811,56.7976313
60.7545522,56.8005880
60.7515163,56.7961396
60.7550223,56.7967390
60.7471172,56.7974694
60.7546948,56.8001422
60.7533855,56.7950720
60.7440490,56.7991614
60.7550530,56.7999871
60.7447532,56.8001362
60.7463457,56.8006138
60.7547413,56.7961274
60.7528308,56.7969557
60.7567037,56.8001947
60.7553817,56.7957410
60.7463516,56.7961218
60.7457999,56.7974799
60.7564628,56.7956553
60.7531927,56.7969921
60.6457736,56.7879579
60.6501938,56.7852384
60.6450452,56.7824157
60.6425065,56.7812504
60.6522006,56.7869256
60.6448630,56.7841021
60.6412811,56.7845224
60.6471427,56.7881327
60.6398106,56.7862468
60.6411973,56.7860204
60.6459915,56.7871088
60.6400803,56.7834120
60.6475458,56.7887726
60.6446039,56.7852574
60.6517005,56.7822074
60.6441570,56.7844812
60.6453398,56.7827548
60.6478760,56.7813835
60.6407235,56.7859912
60.6460066,56.7840223
60.6391973,56.7749402
60.6323104,56.7779876
60.6337569,56.7727427
60.6324658,56.7784342
60.6379995,56.7792979
60.6304295,56.7739749
60.6378632,56.7712754
60.6338424,56.7738947
60.6414013,56.7738183
60.6350644,56.7768223
60.6423773,56.7754148
60.6395370,56.7783722
60.6298096,56.7758499
60.6386693,56.7745047
60.6356100,56.7779796
60.6343676,56.7748187
60.6300593,56.7757665
60.6384539,56.7736257
60.6380579,56.7748515
60.6408946,56.7724290
60.6341831,56.7672316
60.6355349,56.7708698
60.6230245,56.7664196
60.6250072,56.7674250
60.6324101,56.7724637
60.6316895,56.7699050
60.6340987,56.7711216
60.6287948,56.7716473
60.6264303,56.7706856
60.6244898,56.7699210
60.6360143,56.7669876
60.6306195,56.7693610
60.6264230,56.7652350
60.6255016,56.7688867
60.6356216,56.7688985
60.6288787,56.7669936
60.6230597,56.7685184
60.6260046,56.7701564
60.6274367,56.7684011
60.6264060,56.7692790
60.6777993,56.7797702
60.6727017,56.7855830
60.6713762,56.7777148
60.6791629,56.7824055
60.6778792,56.7806326
60.6754283,56.7833699
60.6645707,56.7807159
60.6749516,56.7853486
60.6670105,56.7816989
60.6737492,56.7822595
60.6687931,56.7833628
60.6735755,56.7851273
60.6754191,56.7847444
60.6728988,56.7834655
60.6669941,56.7795850
60.6777692,56.7811814
60.6709202,56.7834825
60.6744219,56.7848107
60.6687439,56.7795481
60.6651019,56.7814001
60.6249503,56.7575287
60.6270340,56.7573517
60.6178088,56.7572146
60.6180531,56.7608000
60.6245201,56.7599054
60.6201648,56.7563696
60.6185564,56.7602625
60.6158836,56.7567353
60.6244755,56.7607447
60.6251905,56.7587326
60.6295011,56.7558550
60.6216386,56.7605931
60.6217423,56.7562326
60.6266965,56.7595340
